"","substanceBXH","geneSymbol","LocusLinkID","moduleColor","GS.weight","p.GS.weight","MM.brown","p.MM.brown","MM.red","p.MM.red","MM.salmon","p.MM.salmon","MM.blue","p.MM.blue","MM.black","p.MM.black","MM.turquoise","p.MM.turquoise","MM.tan","p.MM.tan","MM.yellow","p.MM.yellow","MM.midnightblue","p.MM.midnightblue","MM.cyan","p.MM.cyan","MM.lightcyan","p.MM.lightcyan","MM.grey","p.MM.grey","MM.lightgreen","p.MM.lightgreen","MM.pink","p.MM.pink","MM.greenyellow","p.MM.greenyellow","MM.purple","p.MM.purple","MM.magenta","p.MM.magenta","MM.grey60","p.MM.grey60","MM.green","p.MM.green"
"MMT00035330","MMT00035330","Mif",17319,"turquoise",-0.0889654232864968,0.306672265593882,0.241209387307008,0.00499088924717133,0.115706008205601,0.183083162619053,-0.0815669168369161,0.348798810942335,0.186220524894453,0.0312131823789725,0.15078049590866,0.0820321461123518,0.694154491879027,1.41251563919111e-20,-0.678896372649454,1.97458129324363e-19,-0.0538183825914041,0.536836367793537,-0.211101830858517,0.0143474278223063,-0.522770917904341,9.20752983233131e-11,0.570799498404024,5.98993621537328e-13,-0.102467727172635,0.238740390598843,-0.076213332767021,0.38144243254602,-0.469560003098839,1.04400027989054e-08,-0.0506122029280934,0.561400788066443,-0.626477795659887,5.67942281042528e-16,0.029523206484157,0.734890084286669,-0.172726743561046,0.0459610299177741,0.390157968214021,3.15990063854812e-06
"MMT00038123","MMT00038123","Ugp2",216558,"turquoise",0.0888094517397795,0.307524435762603,0.258937611831953,0.00251910627643137,0.205157101553451,0.0174083410416439,0.255958222922227,0.00283519771243307,-0.0310089647334126,0.722082202483932,-0.38528370081664,4.28733119567281e-06,-0.5645730872608,1.20495313289367e-12,0.499069176373477,8.37433282061103e-10,0.310112962770417,0.000265828448861819,0.0320905407218511,0.712806512393282,0.135531312238009,0.118428567195371,-0.521742401884102,1.01694532142885e-10,0.104701343241068,0.228603864407301,-0.0157647719132086,0.856530864904788,0.259522183943743,0.00246096288211421,0.176205359352472,0.0416922779117746,0.573245769270808,4.53325819217707e-13,-0.180372907612333,0.0370199971433645,0.0405269656270211,0.641981950807925,-0.346546798441752,4.09888478181453e-05
"MMT00016640","MMT00016640",NA,NA,"turquoise",-0.086985778114813,0.317603184947479,-0.0592421303007942,0.49653613214939,-0.0162203039480739,0.852431636527571,-0.129063237363275,0.137215256730266,0.0448591212142431,0.606779364532062,0.144429259429241,0.0959191785037272,0.453274396252555,3.80579582425116e-08,-0.406475239804446,1.09748809803468e-06,-0.122229750887771,0.159446024186656,-0.0314451114213352,0.718336819431873,-0.211652953392722,0.014089010823865,0.38589822042334,4.12664298952905e-06,-0.102731265586219,0.237528356299811,-0.00851051331817199,0.922253805321887,-0.277873158189894,0.00115103234481841,-0.159906311923034,0.0649499826018073,-0.36465951595755,1.47885059926768e-05,0.0806415756468763,0.354312017295364,-0.222841561626962,0.00965241923114682,0.287243369511697,0.000765055276609625
"MMT00079332","MMT00079332","1200020A08Rik",56724,"turquoise",0.0859191450862854,0.323596148487735,0.0484901609265813,0.577949127263765,0.148258532417289,0.0873399930053971,0.204012368195123,0.018058705207397,-0.0518548746656415,0.5518164281869,-0.487979624845677,2.22313842060829e-09,-0.736976177312762,3.28671658025971e-24,0.649267404400084,2.15626387008636e-17,0.295607563407442,0.00052497858670172,-0.0925099377560575,0.287723483327979,0.298817140297964,0.000452960263243774,-0.776607695296202,2.88446076551691e-28,0.165264006011818,0.0563537752544738,0.0851716420391571,0.327839182843605,0.499513787426999,8.04697031309144e-10,0.160782751197661,0.0634747653275279,0.572081176190941,5.17779615104483e-13,-0.0245075025464465,0.778649623245382,0.0304023399806952,0.727302506991078,-0.617050931672303,2.03450339117422e-15
"MMT00073732","MMT00073732","Rab5a",271457,"turquoise",0.0843698780448253,0.332429700298656,0.0107101828350551,0.90224858376772,-0.0155886598578547,0.858116689292613,0.0733140546598227,0.3998695021173,-0.127399078349286,0.142398122580225,-0.19983557624621,0.0206132845998733,-0.67995908395511,1.65171022580482e-19,0.64214173161974,6.1762874859861e-17,0.128766142003641,0.138129830088062,0.101583531508674,0.24283837117284,0.399507692171613,1.73580651489705e-06,-0.606720024241124,7.84907792565034e-15,0.259420622227627,0.00247097657346452,-0.17659508409128,0.0412354008585233,0.434074456484296,1.60736456412101e-07,0.0511890581575052,0.556941785172848,0.642177492902718,6.1441786163717e-17,-0.174596377421222,0.0436235885917486,0.115797646463862,0.182734265884794,-0.465197689054097,1.48613462176205e-08
"MMT00067152","MMT00067152","Kctd11",216858,"turquoise",0.083274650172224,0.338766439735576,0.343120822367635,4.9364235676101e-05,0.181291146235057,0.0360520812669518,-0.165375071714069,0.0561860001695312,0.379206321139741,6.22968755322015e-06,0.299790731066682,0.000432987532842332,0.486792117558833,2.46309600700343e-09,-0.333886344059881,8.06172644226211e-05,-0.0731029411637961,0.40123163649611,0.0449387159368452,0.606140624931108,-0.258518771487641,0.0025615262519405,0.392297361993126,2.75956070371847e-06,-0.0239107830061376,0.783905250224513,-0.181053322921275,0.0363007010928187,-0.411999099880421,7.57393593794482e-07,-0.0501895374756005,0.564678726022703,-0.478025874532125,5.18669709323379e-09,0.0504263536084561,0.562841001939707,-0.081809800768728,0.347360677326761,0.406635188762732,1.08586560230002e-06
"MMT00054462","MMT00054462","Dhx37",208144,"turquoise",-0.0832045185440907,0.339174799348308,-0.0300647523348875,0.73021306111736,-0.0136065955046059,0.876002031645438,-0.0468356414316177,0.591006904545013,0.0926343083667587,0.287073103024986,0.114907066985186,0.186145688184158,0.492664233411608,1.47806026186307e-09,-0.3944076590855,2.41213843781367e-06,-0.0321177668392264,0.712573553069809,-0.0404285172191449,0.642791649218801,-0.365456344193452,1.41196409662111e-05,0.388667504698919,3.47071186958105e-06,-0.33696319945428,6.85800469177403e-05,0.117889895396668,0.174900447501658,-0.345396738426889,4.36391291913043e-05,-0.0797669820130448,0.359572596825736,-0.311850866614681,0.000244433753962305,0.0130894170457594,0.880679537142481,-0.222758095174135,0.00968032238301536,0.341208312143632,5.47118608744089e-05
"MMT00027303","MMT00027303","Psmb3",26446,"turquoise",0.0817956935543663,0.347444105024694,-0.0185489601896134,0.831540370008806,0.0436092954491326,0.616847803368317,0.242981937905956,0.00467094720295439,-0.0911910651688881,0.294680801507456,-0.476928376879668,5.68516580980762e-09,-0.760838496418394,1.47341038681214e-26,0.542533814481912,1.2768289588627e-11,0.225674756000913,0.00874635228905945,-0.141059338609979,0.1040088982733,0.302855923553397,0.000375291837828054,-0.682261493810643,1.11896023886683e-19,0.102603020207537,0.238117629256676,0.0331286399605479,0.7039429815575,0.60450543703232,1.04175139696786e-14,0.130212664223085,0.133720323154559,0.511556476795691,2.67288698205484e-10,-0.0359711394120539,0.679878768215884,0.0577972380485435,0.507114023405399,-0.648870442934882,2.28813606718089e-17
"MMT00047243","MMT00047243","2010309E21Rik",66488,"turquoise",0.0809473023009758,0.352484501370271,0.0377383738357577,0.665076657530068,0.15692217579604,0.0701838136036071,0.182119636476438,0.0351971593075663,-0.0397190048335851,0.648639465910579,-0.461906868343767,1.93346587334256e-08,-0.786674583554059,1.97184825134115e-29,0.620800441045811,1.23106072859675e-15,0.188042426279828,0.0295699380501764,0.00358974450828252,0.967164260292547,0.319660230051699,0.000166587336583301,-0.707339701639924,1.2622650666661e-21,0.175590948759913,0.0424211557422087,0.0635547992592297,0.465668061758352,0.559053694580733,2.21209012979918e-12,0.10718960669162,0.217672875691146,0.760728538463509,1.5127610590689e-26,-0.169318611496379,0.050490197995057,0.10159014594037,0.242807534898278,-0.539264392869445,1.78624421591672e-11
"MMT00032546","MMT00032546","9230106F14Rik",77706,"turquoise",0.0808922635757533,0.352813065614381,0.0293988409468241,0.735965539549526,0.0315032916372995,0.717837703462001,-0.0403580857708025,0.643371177057892,0.0894221908436133,0.304185563516684,0.176138001878409,0.0417716693428511,0.460228214983242,2.20885650289076e-08,-0.309170024675372,0.000278150378506491,0.00316434750085692,0.971053606233012,-0.00312600645623869,0.971404187896475,-0.247209219834151,0.00398080328255786,0.297763973038156,0.000475520001333067,-0.198411062307484,0.0215530291692881,0.209432201596207,0.0151556935425305,-0.376768046195464,7.22214567623073e-06,0.0364119618231541,0.676174791685175,-0.308708110899288,0.000284377646212435,0.0301474970990458,0.729499309476622,-0.0611019507853201,0.483093721590759,0.330736655595615,9.49636124733481e-05
"MMT00074072","MMT00074072","Bcap29",12033,"turquoise",0.0799392397749802,0.358532668804726,-0.0336979310934133,0.699098979620912,0.111934498221788,0.197868911439957,-0.0429382127660404,0.622283657366385,0.0898211487987938,0.302024445595399,-0.361346851008751,1.79027187919247e-05,-0.745735843122129,4.84281452824558e-25,0.57639147122399,3.15734433403818e-13,0.00610198362439556,0.944213991165516,0.130394457542454,0.133173856428522,0.439249855673255,1.09961698053634e-07,-0.584362964991996,1.24066240709704e-13,0.207116643070034,0.0163421187341569,-0.0503462479592114,0.563462312812632,0.541759619252519,1.38293524457654e-11,0.00556613396733509,0.94910598568529,0.758071906904344,2.84752115883103e-26,-0.147563940854029,0.088848997802682,0.110463478735222,0.20386393069098,-0.436249046024094,1.37142541151024e-07
"MMT00073768","MMT00073768","Cflar",12633,"turquoise",-0.0798446014117268,0.359103773295208,-0.0957111458746605,0.271295341092996,-0.12432659292496,0.152355562703437,-0.0308519043930693,0.723432568427716,-0.0435612489231994,0.617236301802366,-0.262458664891323,0.0021868470649944,-0.615184581394065,2.60602811055144e-15,0.634769349747615,1.78279127023804e-16,0.237852634474424,0.00565088881105781,0.133855302981366,0.123093509206119,0.242313205093711,0.00478942987197153,-0.654917177685624,9.17494567046391e-18,0.198449534348506,0.0215271729804869,0.039821567894552,0.647792802546903,0.333872672324847,8.0674906391535e-05,0.154041980707796,0.0755548153796203,0.686898492392446,5.05211013563149e-20,-0.124336363919331,0.152323086871081,0.191226668557553,0.0268743993812563,-0.375757032535835,7.67600415044809e-06
"MMT00075604","MMT00075604","1600019O04Rik",72007,"turquoise",0.0798242422476515,0.359226706505443,-0.160097443550332,0.0646259096692107,0.123957842135384,0.153584990808995,-0.00289183347438856,0.973545527692421,0.0300582950506619,0.730268771011956,-0.280001883326993,0.00105032015045896,-0.570475399566779,6.21412375073792e-13,0.384117156493203,4.6088038798931e-06,-0.0179079027666825,0.837280465246916,-0.0266512062897989,0.759852867617946,0.305715579184746,0.000327953718217195,-0.471526067287071,8.88953835908909e-09,0.0795841380950611,0.360678481123681,0.0145710373025067,0.867290901421558,0.526794380147079,6.22200915192597e-11,0.0959673203944834,0.27000871255908,0.526620047052855,6.32924892814949e-11,-0.00227882727847998,0.979151872518072,0.1439787814244,0.0969708259501301,-0.401395837390435,1.5345858733496e-06
"MMT00010337","MMT00010337","0610013E23Rik",76892,"turquoise",0.0796810634246819,0.360091990738004,-0.0393620635991731,0.651589530276178,0.176772375094617,0.0410289529632316,0.112271425565068,0.196513924096737,-0.0132513749650623,0.879214294318269,-0.327700230788362,0.000111020330697976,-0.89606748356577,2.14606737809744e-48,0.607354235263736,7.23491791065059e-15,-0.0560386335323417,0.520144712822962,0.154511529555819,0.0746572408083209,0.536106939785814,2.46192917934425e-11,-0.616947585195641,2.06267532419406e-15,0.251383635693162,0.00339055340438655,0.0543948294661063,0.532477230062194,0.71133592799418,5.91145689805194e-22,0.0927265176164365,0.286591540265437,0.782237527949831,6.54739754190414e-29,-0.121907314541848,0.160557880448886,0.18936008402536,0.0284278435087237,-0.492213892313236,1.53762416565174e-09
"MMT00067074","MMT00067074","D15Ertd405e",380967,"turquoise",0.0796072940384522,0.36053831181115,0.262298062355409,0.00220109214139742,0.0800345333373903,0.357958181340952,0.0640511467327055,0.462184369581962,0.059830351621295,0.492263386192106,0.015678152306203,0.857310771511026,0.669142087685912,9.82427331148693e-19,-0.189779191645227,0.0280725445015928,0.372426585179013,9.36926345627097e-06,-0.121185640966113,0.163067400297237,-0.386455099383591,3.9859694541959e-06,0.222807927901661,0.00966365457542773,-0.0959552513449893,0.270069235958785,-0.0525824132088122,0.546242264539806,-0.746358494804307,4.2139385383926e-25,-0.0596767635836222,0.493377141280648,-0.594568563961839,3.61317640625743e-14,-0.0237864584256622,0.785001479497705,-0.103982536123748,0.231832318832143,0.266000642501317,0.00189317690407619
"MMT00030544","MMT00030544","2010300G19Rik",72098,"turquoise",0.0783927089662756,0.367936095393822,0.00602162082778369,0.944947528499756,0.0856261268033283,0.325255167107067,0.0638290838261606,0.463741172468675,-0.0285449163604199,0.743363599667359,-0.232405850503813,0.00688841365822088,-0.738947638837185,2.15027997251707e-24,0.401088416053572,1.56576272265545e-06,-0.129184571131635,0.13684307555811,-0.0210531930434786,0.809204911472037,0.334435114952961,7.83350894114168e-05,-0.49415410603126,1.29643344683611e-09,0.164705101581239,0.0572043215858929,0.0604206395893421,0.487995305488343,0.691315111900462,2.33622973678027e-20,0.0611758778406502,0.48256345946685,0.649882995160267,1.9662912167438e-17,-0.075091784699293,0.388508753942862,0.224404546973734,0.00914283917026489,-0.494790059524692,1.22563518959673e-09
"MMT00020969","MMT00020969","Bnip3",12176,"turquoise",-0.0778462731104439,0.371294577426817,-0.206048632335675,0.0169159886618637,-0.107041702524609,0.218312048028999,0.0720657452749085,0.407963672890234,-0.232698654666518,0.00681621930916076,-0.395238544850352,2.28708803050267e-06,-0.622164471678416,1.02372071190234e-15,0.593521196126718,4.10906598579406e-14,0.218369888946578,0.0112511254487882,-0.0703997619885412,0.418915097082314,0.308085931014286,0.00029296974243118,-0.67957090422366,1.76317449008139e-19,0.207843590555513,0.0159612513363771,-0.0449157462750845,0.60632492361833,0.464345390709047,1.59137000725457e-08,0.111721462581263,0.198729135280059,0.610273419805078,4.96067946539942e-15,-0.088137435458303,0.311213786503066,0.145405240604308,0.0936716986513471,-0.585321973301758,1.10688624871302e-13
"MMT00004455","MMT00004455",NA,NA,"turquoise",0.0776715156696308,0.372372620435641,-0.00529206926587636,0.951608781181551,0.175104923352164,0.043005250340038,0.173356617154716,0.0451621712729431,-0.0766010367057381,0.379017954114172,-0.245017370979622,0.00432629470474325,-0.607800278498931,6.83124671301365e-15,0.37940509695559,6.15473977218418e-06,0.0751061893942737,0.388417500432908,-0.0711149708130052,0.414192838097285,0.262642118880987,0.00217067736535905,-0.531938372204241,3.74139091795985e-11,0.352502988047205,2.95146441662589e-05,-0.111792740125525,0.198441020923255,0.509402391124437,3.2656658954835e-10,-0.0427880858694347,0.62350251026435,0.481570348912243,3.84787790823182e-09,-0.0699086791155595,0.422175588919794,0.0438434204236436,0.614956215461807,-0.481061965508511,4.0170804158427e-09
"MMT00015662","MMT00015662","Olfr584",259056,"turquoise",0.0765127706688723,0.379569093598975,0.0652433354080518,0.453875850079121,-0.0337847287811515,0.69836148967822,-0.06760780419223,0.437646551888538,0.102675031747411,0.237786618913194,0.0852220189072777,0.327552113249355,0.53693005155432,2.26512247782724e-11,-0.319633981494851,0.000166805104034345,0.0485658290745911,0.577355162713455,-0.0464151426395238,0.594346809131167,-0.325237702212749,0.000125864962019286,0.347978002808587,3.79013964697956e-05,-0.315283382213703,0.000206790453285024,-0.111859461772159,0.198171595905844,-0.440146448824201,1.0289612937912e-07,-0.10214596195165,0.240226055496267,-0.431213586848844,1.97734785965371e-07,-0.00472976112218919,0.956745305129898,-0.191103456636912,0.0269746593510207,0.344465834230413,4.59011636001809e-05
"MMT00000046","MMT00000046","Mast2",17776,"turquoise",-0.0752508478341504,0.387501807272592,0.0973408981069614,0.26318057901826,0.0303371657912235,0.727864113028872,-0.156711429216188,0.0705660128574661,0.182733582985097,0.0345747165239646,0.176981384758492,0.040786682619381,0.789067992511756,1.01987997805195e-29,-0.621311947588603,1.14891734668822e-15,0.0113456978220717,0.896479643266122,-0.329731907694695,0.000100019751350355,-0.60344095314623,1.1926751325062e-14,0.461358509023218,2.01958516084315e-08,-0.182538846128233,0.0347711338238622,0.00555618817470731,0.949196803461775,-0.541705715971453,1.39063254694834e-11,0.00385383190724489,0.964750128372484,-0.677145581960518,2.64554724393218e-19,0.0595241912389053,0.494484850425281,-0.174655296112451,0.0435515716168974,0.323369391303412,0.000138339639315597
"MMT00007204","MMT00007204","2010309E21Rik",66488,"turquoise",0.0750238703666954,0.388939163991112,0.0279778662846764,0.748289316486571,0.111749687530828,0.198615009734538,0.238636260097602,0.00549021149987966,-0.103260258616047,0.235108460200933,-0.311300121409952,0.000251034458631012,-0.789045780165754,1.02617963971064e-29,0.582654329942729,1.51892133395431e-13,0.125335981295788,0.149028113605145,0.0433110403589668,0.619261168218619,0.308894724930299,0.000281846433554715,-0.664459639822958,2.07751194445722e-18,0.21383709528652,0.0131044003758041,0.129993022716315,0.134382846505724,0.577179323745243,2.88214521456387e-13,0.104984153429781,0.22734236548533,0.739447034506417,1.92998486416868e-24,-0.138877143167789,0.109526961028949,-0.0163287802433051,0.851456059547295,-0.496812062049156,1.02443423436347e-09
"MMT00055374","MMT00055374","4833435D08Rik",67574,"turquoise",0.0740228805070932,0.395316208002616,-0.0228447997376867,0.793318083551771,0.183013991203037,0.0342935350668934,0.103939327256091,0.232027401934194,-0.0347860440139967,0.689874165364984,-0.240445223834374,0.00513476105198063,-0.794325897650756,2.32433040467524e-30,0.407690352761075,1.01207712678519e-06,-0.235520948221468,0.00615407240670726,0.062201424917044,0.475239798883459,0.535291141797049,2.67326258590751e-11,-0.45179790428279,4.26520270837605e-08,0.250953626096389,0.00344748825081291,0.0686371889011013,0.430685513321024,0.739463673589257,1.92303881784523e-24,0.0138498302546552,0.873803618464293,0.662999933603921,2.61663890168542e-18,-0.0973981577159076,0.262898519629845,0.198941243791891,0.021199050069007,-0.47232282227584,8.32641871393009e-09
"MMT00047633","MMT00047633","D16Ertd502e",52633,"turquoise",-0.0734238506512911,0.399162170685413,-0.181660577503169,0.0356687258006516,-0.0111854284356107,0.897934004040111,0.021535329735278,0.804921686421804,-0.0886168983098135,0.308578611020448,0.0977468864826806,0.261185145443017,-0.572455029662396,4.96176239055841e-13,0.285789799271557,0.000815853645083788,-0.33349757644433,8.22714671858751e-05,0.370794359756842,1.03225182551174e-05,0.447042537909568,6.13427490578578e-08,-0.200871235981807,0.0199524353557922,0.131866357297155,0.128812092936682,0.0687102565640949,0.430193831776909,0.514982607855396,1.93803691018411e-10,-0.0176915255056981,0.839219880334217,0.604252596318536,1.07582183128257e-14,-0.166239935145035,0.0548935615511886,0.231481420192014,0.00712081975018586,-0.0611369949583501,0.482842318640766
"MMT00040251","MMT00040251","Apoc3",11814,"turquoise",0.072733311161325,0.403623163685455,-0.0936561302195727,0.281766770978096,0.0114343718185268,0.89567512059706,0.320474897769594,0.000159958558848808,-0.185629623841391,0.0317625059780443,-0.312278719348362,0.000239417400577364,-0.736607977714232,3.55626345034521e-24,0.465579383783128,1.44120276085921e-08,0.132824295631754,0.126032878663601,-0.0200872632498306,0.817802976931852,0.3011951302328,0.000405605763606137,-0.568232477293464,8.00458724043606e-13,0.11536660767083,0.18437962225675,0.133415439836991,0.124341005507017,0.602589925351871,1.32843684355972e-14,0.114430770387321,0.187989160186968,0.562758305991591,1.47318251262113e-12,-0.173935575907592,0.0444381267750195,0.117012300918083,0.178155625200813,-0.501157866936052,6.9403052286412e-10
"MMT00053222","MMT00053222","AW555464",217882,"turquoise",-0.0719814399132657,0.408513774328638,-0.0568299279049175,0.514260433504611,-0.087562545572887,0.314392726455889,-0.0616561535542015,0.479126176607953,-0.0138770274731984,0.87355786311192,0.186252661512574,0.0311835394930869,0.608875672964914,5.94600178585727e-15,-0.471993886810881,8.55461501876097e-09,-0.0749907427866308,0.38914921554961,-0.231226238127309,0.00718618731797785,-0.410045362445767,8.64217958159974e-07,0.419469925778918,4.53771767464815e-07,-0.251043062244928,0.00343557621276812,0.114248271642431,0.188699026184991,-0.395094739830943,2.30828130739042e-06,-0.100327135755866,0.248745074023654,-0.485675095549649,2.71143492260052e-09,0.092090237567829,0.289925500715596,-0.119584903629885,0.168737914105369,0.244824281030454,0.00435798231024678
"MMT00028770","MMT00028770","Krt1-18",16668,"turquoise",0.0702712064895306,0.419767209204701,0.276352839774921,0.0012282788821193,0.38081404319185,5.6474408993081e-06,-0.123398372546622,0.155464500221098,0.231096876846852,0.00721952749896724,-0.00928389462047728,0.915213976992079,0.407608225074921,1.0176446780295e-06,-0.346691067754605,4.06672512429649e-05,-0.0199361793416035,0.819149815384813,-0.111640377431353,0.199057260854963,-0.235021470813868,0.00626691129788438,0.356496157322065,2.35939902234112e-05,-0.130456603728819,0.132987438805887,-0.0477171170854153,0.584033430391091,-0.311266813847352,0.000251438902729674,-0.122337120277895,0.159077063489708,-0.46941978367551,1.05599891997745e-08,0.0204092808244912,0.814934127595308,-0.0888687662764552,0.307200180907999,0.215522036404522,0.0123864638282822
"MMT00015590","MMT00015590","C920008G01Rik",320734,"turquoise",-0.0696844816068301,0.423668999263565,0.00350441094193206,0.967944394304324,-0.0593550872688431,0.495714117131818,-0.0763229617569727,0.380755923356314,0.0647716327118609,0.457153210880575,0.0348088158608874,0.689681590110539,0.490147790866646,1.84183629021297e-09,-0.315741516053289,0.00020219490178212,0.0261181654906473,0.764514153536086,-0.0531832270223405,0.541659918671611,-0.352742405174855,2.91235498971169e-05,0.363639087999417,1.56887246914861e-05,-0.467715447219575,1.21285230969443e-08,0.0228390920099519,0.793368565398169,-0.390674882603695,3.05841164600185e-06,-0.0113778592174341,0.89618783670495,-0.294085725739544,0.000562689226431312,-0.0171774309151894,0.843831623158291,-0.13133026088036,0.130387852829973,0.334287063228062,7.89447715032848e-05
"MMT00079761","MMT00079761","Psip1",101739,"turquoise",0.0696168669073448,0.424119989039891,-0.0462115891409862,0.595966635654986,0.252557730095334,0.00323938371849688,0.252820777227408,0.00320635915587839,-0.00887437933205128,0.91894087229393,-0.278371978863659,0.00112667146111958,-0.81617672251579,3.03602256102349e-33,0.486241599759161,2.58261965924187e-09,-0.067168461791737,0.440636904617799,0.116742517979323,0.179165207415744,0.424505119397959,3.19029737750386e-07,-0.548634532178266,6.75798611320979e-12,0.17814675516805,0.0394577305517465,0.0813086708865988,0.350331999347585,0.680522746954861,1.50201253539021e-19,0.107804856485924,0.215028331616304,0.772818341381771,7.63957370749762e-28,-0.124299621298715,0.152445235277235,0.146363386223045,0.0915061115188993,-0.447039928924107,6.13548875206973e-08
"MMT00080789","MMT00080789","Ptpn23",104831,"turquoise",-0.0692469424432411,0.426592291563963,0.129094408252099,0.137119569050945,0.0108029540391232,0.901406119918585,-0.166010238454319,0.0552344031768441,0.14999082099376,0.0836655736599495,0.169261696895603,0.0505688637141143,0.861598145357288,1.07707504888109e-40,-0.526576902978774,6.35606325784302e-11,0.184904115068281,0.0324481531134915,-0.239742531503566,0.0052703177833453,-0.645900855300126,3.55739240015901e-17,0.509733721755612,3.16687306006583e-10,-0.252637674427906,0.00322931475255494,-0.0463291802492154,0.595030633086284,-0.744292182319798,6.67557871636098e-25,-0.0547604214473265,0.529721803370747,-0.673707986625816,4.67117894298944e-19,0.0285396764433652,0.743409069391481,-0.148431441936883,0.0869675420152482,0.410589425764386,8.33110717160258e-07
"MMT00001397","MMT00001397","Pbef1",59027,"turquoise",-0.0689852335860292,0.42834636666667,-0.0264811674811125,0.761338879910893,0.139862952921878,0.107006483848017,-0.115439682676551,0.184099920629163,0.119657867113682,0.168476304547012,-0.282638205135986,0.000936783683452783,-0.59409472153054,3.8298628108512e-14,0.395379549412489,2.26648689290222e-06,-0.0329119714176414,0.705789714534266,-0.0362096133195821,0.677874054279612,0.292190111584036,0.000613146763013623,-0.501365335833476,6.81155142216037e-10,0.173874362308459,0.0445142196952528,-0.068837474351613,0.429338536413403,0.556998567918879,2.76569503698165e-12,-0.0383031523828986,0.660372897841747,0.528653055313986,5.18253122554375e-11,-0.12330767103438,0.155770826267831,0.149285107917071,0.0851472637670852,-0.450524191924825,4.70379686765539e-08
"MMT00009303","MMT00009303","Hap1",15114,"turquoise",-0.0687769190097695,0.429745532922291,0.103591834374194,0.233600481935177,0.0138486363132626,0.873814407251124,-0.366255939810953,1.34771954550323e-05,0.44756724584717,5.89476992490704e-08,0.262836783862074,0.00215363807387751,0.685651165021277,6.26610832992347e-20,-0.499060960405973,8.38050133143067e-10,-0.0864089794165086,0.320834987270628,-0.163907380252631,0.0584365596325032,-0.406853719617124,1.07017546473775e-06,0.44043572843404,1.00710674774911e-07,0.0410195585440327,0.637936905592639,-0.104411325995096,0.229902620087157,-0.488457748530063,2.13302304397138e-09,-0.159310530811262,0.0659686716964746,-0.565478150759457,1.08953233263608e-12,0.066307353136297,0.446531442231716,-0.0587013986546856,0.500481097581408,0.351552653112661,3.1116236228227e-05
"MMT00003533","MMT00003533","Bbox1",170442,"turquoise",-0.0686641418974995,0.430504105689314,0.0742563862733118,0.393823044539391,0.0944623282666914,0.277626888526409,0.163039066785039,0.0598025297716788,-0.0106771638187416,0.902548458806877,-0.329623501039501,0.000100580043126895,-0.520215055300297,1.17792080057423e-10,0.401071207670495,1.5675255646742e-06,0.069960968597514,0.421827720681464,-0.00245658137362073,0.977526077477326,0.249898029397316,0.00359091805142092,-0.538418842124793,1.94713378956262e-11,0.133109321339053,0.125214926399131,-0.0854573609377592,0.326213168233153,0.376168101098478,7.48831031032514e-06,0.07898378195471,0.364324394752961,0.478515651583803,4.97806768360595e-09,-0.146170244204308,0.0919394166154836,0.174705108666429,0.0434907626478781,-0.378094907969331,6.66490399773832e-06
"MMT00077590","MMT00077590","Eif3s6",16341,"turquoise",0.0685366572171682,0.431362530300972,-0.00531628853958907,0.951387588169366,0.0837851982023764,0.335803048545689,0.0280547134300776,0.747621178554647,0.0465014015346692,0.593660983714049,-0.247607966342261,0.00392068266080119,-0.834027654071939,6.68943547119706e-36,0.411142575788364,8.02578408377495e-07,-0.21474283638622,0.0127140766993859,0.152416704731841,0.0787290667785047,0.427849929622666,2.51657461469369e-07,-0.433887173775517,1.6294063677343e-07,0.164548890950181,0.0574439228171582,-0.0384946288377609,0.658781180523029,0.747545828778933,3.22852625300045e-25,0.0596891105601991,0.493287556977565,0.733493152384685,6.89139549442044e-24,-0.017506478185679,0.840879247944004,0.105286358717905,0.225999783730622,-0.364426627692136,1.49895651035741e-05
"MMT00067294","MMT00067294","Znrd1",66136,"turquoise",0.0675638444415873,0.437945240056314,0.00767397647553702,0.929875285389748,0.165969544986176,0.0552949687328583,0.0802207267419663,0.356837348037064,0.14374988538675,0.097508668381489,-0.255670617676176,0.00286753022900108,-0.806829951988186,5.76625955981765e-32,0.333315425608754,8.30573788343067e-05,-0.17127261260597,0.0478502944638637,-0.0135928740578156,0.876126077676048,0.323685159945589,0.000136153467623542,-0.519801268949635,1.22560686842816e-10,0.0777109262996443,0.372129336980581,0.0777305708616554,0.372008106669499,0.804088470885816,1.32662732952943e-31,0.120897026155585,0.164079162345896,0.618701680623055,1.63215920177891e-15,-0.101131620145623,0.244951616359087,0.218796389653585,0.0110892082549987,-0.476366003243862,5.95812609093759e-09
"MMT00025311","MMT00025311","Cflar",12633,"turquoise",-0.0670086229504245,0.44172770240083,-0.0726555365689492,0.404127442102584,-0.116125735885547,0.181489117609995,-0.0193893137932277,0.824029235815532,-0.0151798663186243,0.861799897004583,-0.286969596136613,0.000774395172581926,-0.62891054340398,4.05719972573677e-16,0.613015764532736,3.46764608886593e-15,0.221507126212026,0.0101071241796703,0.0961338405887111,0.269174592319734,0.231460653629005,0.00712611952988987,-0.645650114298924,3.69162285520889e-17,0.183262285394771,0.0340461711295885,0.00877595517430902,0.919836871283439,0.367926460813887,1.22228691899017e-05,0.154023881349567,0.0755895870493783,0.673485826765536,4.84472947892938e-19,-0.100982162281421,0.245653315822645,0.186241116466505,0.0311941859186844,-0.406018834397202,1.13130635464725e-06
